date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:19%20GMT	https://abdulmateen.net/?p=122	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/indexdb84.html	(from https://abdulmateen.net/portfolio-item/bikini/)
11:49:06	2679/2679	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:19%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fbikini%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed4d1c	(from https://abdulmateen.net/portfolio-item/bikini/)
11:49:07	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:19%20GMT	https://abdulmateen.net/portfolio-item/bikini/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/bikini/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/bikini/)
11:49:08	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:20%20GMT	https://abdulmateen.net/portfolio-item/bikini/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/bikini/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/bikini/)
11:49:09	18376/18376	---M--	200	added ('OK')	image/jpeg	etag:%2247c8-5a590f16-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Bikini-logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Bikini-logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/bikini/)
11:49:09	2422/2422	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:22%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2F14-august-pakistan%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embedd6b3.json	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:09	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:22%20GMT	https://abdulmateen.net/portfolio-item/14-august-pakistan/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/14-august-pakistan/feed/index.html	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:10	2728/2728	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:22%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2F14-august-pakistan%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embeda551	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:22%20GMT	https://abdulmateen.net/?p=127	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index9751.html	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:10	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:23%20GMT	https://abdulmateen.net/portfolio-item/14-august-pakistan/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/14-august-pakistan/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:11	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:23%20GMT	https://abdulmateen.net/portfolio-item/14-august-pakistan/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/14-august-pakistan/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:12	46240/46240	---M--	200	added ('OK')	image/jpeg	etag:%22b4a0-5a591404-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/14-august-pakistan-featured-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/14-august-pakistan-featured-980x480.jpg	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:12	2517/2517	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:25%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fislamabad-psychological-center%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed92d4.json	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:13	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:25%20GMT	https://abdulmateen.net/portfolio-item/islamabad-psychological-center/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/islamabad-psychological-center/feed/index.html	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:13	147524/147524	---M--	200	added ('OK')	image/jpeg	etag:%2224044-5a591310-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/14-august-pakistan.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/14-august-pakistan.jpg	(from https://abdulmateen.net/portfolio-item/14-august-pakistan/)
11:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:25%20GMT	https://abdulmateen.net/?p=148	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/indexa36b.html	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:13	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:26%20GMT	https://abdulmateen.net/portfolio-item/islamabad-psychological-center/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/islamabad-psychological-center/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:14	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:27%20GMT	https://abdulmateen.net/portfolio-item/islamabad-psychological-center/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/islamabad-psychological-center/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:15	27888/27888	---M--	200	added ('OK')	image/jpeg	etag:%226cf0-5a5f9ff6-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Islamabad-Isychological-Center-Logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Islamabad-Isychological-Center-Logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:16	2448/2448	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:28%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Florem-ipsum%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed468d.json	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:16	149172/149172	---M--	200	added ('OK')	image/jpeg	etag:%22246b4-5a5fa048-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Islamabad-Isychological-Center.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Islamabad-Isychological-Center.jpg	(from https://abdulmateen.net/portfolio-item/islamabad-psychological-center/)
11:49:16	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:29%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum/feed/index.html	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:29%20GMT	https://abdulmateen.net/?p=151	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/indexe539.html	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:17	2756/2756	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:30%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Florem-ipsum%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embedf41a	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:18	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:30%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:19	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:31%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:20	27737/27737	---M--	200	added ('OK')	image/jpeg	etag:%226c59-5a5fa1fa-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/LoremIpsum-Unused-Logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/LoremIpsum-Unused-Logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/lorem-ipsum/)
11:49:20	2391/2391	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:33%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fcode-roid%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embedb98a.json	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:20	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:33%20GMT	https://abdulmateen.net/portfolio-item/code-roid/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/code-roid/feed/index.html	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:21	2697/2697	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:33%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fcode-roid%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed5ef5	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:33%20GMT	https://abdulmateen.net/?p=154	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index87e6.html	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:21	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:34%20GMT	https://abdulmateen.net/portfolio-item/code-roid/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/code-roid/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:22	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:34%20GMT	https://abdulmateen.net/portfolio-item/code-roid/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/code-roid/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:23	19664/19664	---M--	200	added ('OK')	image/jpeg	etag:%224cd0-5a5fa325-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Code-Roid-Logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Code-Roid-Logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/code-roid/)
11:49:23	2402/2402	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:36%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Florem-ipsum-2%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed05f2.json	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:23	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:36%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum-2/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum-2/feed/index.html	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:23	2708/2708	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:36%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Florem-ipsum-2%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed8f52	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:36%20GMT	https://abdulmateen.net/?p=156	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/indexd1a7.html	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:24	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:37%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum-2/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum-2/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:25	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:37%20GMT	https://abdulmateen.net/portfolio-item/lorem-ipsum-2/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/lorem-ipsum-2/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:26	30776/30776	---M--	200	added ('OK')	image/jpeg	etag:%227838-5a5fa3d9-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Lorem-Ipsum-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Lorem-Ipsum-980x480.jpg	(from https://abdulmateen.net/portfolio-item/lorem-ipsum-2/)
11:49:26	2440/2440	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:39%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fnwih-logo%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embeda7ea.json	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:26	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:39%20GMT	https://abdulmateen.net/portfolio-item/nwih-logo/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih-logo/feed/index.html	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:26	2746/2746	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:39%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fnwih-logo%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed6391	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:39%20GMT	https://abdulmateen.net/?p=158	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index8af0.html	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:27	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:39%20GMT	https://abdulmateen.net/portfolio-item/nwih-logo/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih-logo/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:28	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:40%20GMT	https://abdulmateen.net/portfolio-item/nwih-logo/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih-logo/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:29	19286/19286	---M--	200	added ('OK')	image/jpeg	etag:%224b56-5a5fa528-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/NWIH-LOGO-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/NWIH-LOGO-980x480.jpg	(from https://abdulmateen.net/portfolio-item/nwih-logo/)
11:49:29	2450/2450	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:42%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fnwih%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed254f.json	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:29	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:42%20GMT	https://abdulmateen.net/portfolio-item/nwih/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih/feed/index.html	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:29	2756/2756	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:42%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fnwih%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed050e	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:42%20GMT	https://abdulmateen.net/?p=160	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index9c2b.html	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:30	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:42%20GMT	https://abdulmateen.net/portfolio-item/nwih/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:31	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:43%20GMT	https://abdulmateen.net/portfolio-item/nwih/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/nwih/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:32	82213/82213	---M--	200	added ('OK')	image/jpeg	etag:%2214125-5a5fa773-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/nwih-org-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/nwih-org-980x480.jpg	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:32	2419/2419	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:45%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fbooking-diary%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embedb0d0.json	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:33	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:45%20GMT	https://abdulmateen.net/portfolio-item/booking-diary/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/booking-diary/feed/index.html	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:46%20GMT	https://abdulmateen.net/?p=163	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index4034.html	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:34	2725/2725	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:46%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fbooking-diary%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embede061	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:34	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:47%20GMT	https://abdulmateen.net/portfolio-item/booking-diary/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/booking-diary/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:35	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:48%20GMT	https://abdulmateen.net/portfolio-item/booking-diary/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/booking-diary/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:36	869150/869150	---M--	200	added ('OK')	image/png	etag:%22d431e-5a5fa789-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/nwih.png	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/nwih.png	(from https://abdulmateen.net/portfolio-item/nwih/)
11:49:36	24055/24055	---M--	200	added ('OK')	image/jpeg	etag:%225df7-5a5fab6d-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Booking-Diary-App-Logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Booking-Diary-App-Logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:37	2427/2427	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:49%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Frent-hour-house%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed3b08.json	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:37	137242/137242	---M--	200	added ('OK')	image/jpeg	etag:%222181a-5a5fab6f-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/Booking-Diary-Logo.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/Booking-Diary-Logo.jpg	(from https://abdulmateen.net/portfolio-item/booking-diary/)
11:49:39	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:50%20GMT	https://abdulmateen.net/portfolio-item/rent-hour-house/feed/	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/rent-hour-house/feed/index.html	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:39	2733/2733	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2006:49:50%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Frent-hour-house%2F&format=xml	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embedc5b6	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2006:49:50%20GMT	https://abdulmateen.net/?p=166	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/index8e01.html	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:40	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:52%20GMT	https://abdulmateen.net/portfolio-item/rent-hour-house/OneSignalSDKUpdaterWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/rent-hour-house/OneSignalSDKUpdaterWorker.js.php	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:41	72017/72017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2006:49:53%20GMT	https://abdulmateen.net/portfolio-item/rent-hour-house/OneSignalSDKWorker.js.php	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/portfolio-item/rent-hour-house/OneSignalSDKWorker.js.php	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:42	25335/25335	---M--	200	added ('OK')	image/jpeg	etag:%2262f7-5a5face0-0;;;%22	https://abdulmateen.net/wp-content/uploads/2018/01/rent-your-house-logo-980x480.jpg	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-content/uploads/2018/01/rent-your-house-logo-980x480.jpg	(from https://abdulmateen.net/portfolio-item/rent-hour-house/)
11:49:42	2408/2408	---M--	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2006:49:55%20GMT	https://abdulmateen.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fabdulmateen.net%2Fportfolio-item%2Fcalculator%2F	C:/Users/lenovo/Desktop/portfolio/abdulmateen.net/wp-json/oembed/1.0/embed5ad6.json	(from https://abdulmateen.net/portfolio-item/calculator/)
